paper_id,file_name,relative_path,category,file_type,file_size,content_hash,canonical_title,authors,year,venue,doi,arxiv_id,source_url,abstract_available,full_text_available,page_count,extraction_status,extraction_quality,duplicate_group,supersedes_or_superseded_by,processing_status,notes
A41140,41140_HumorReject-Decoupling-LLM-Safety-from-Refusal-Prefix-via-a-Little-Humor.pdf,AILLM-Safety/41140_HumorReject-Decoupling-LLM-Safety-from-Refusal-Prefix-via-a-Little-Humor.pdf,AILLM-Safety,pdf,573904,bb0bf4e04c9f35d0618679a69556c318f2e047cbca945934a4cd9184290ad72e,HumorReject: Decoupling LLM Safety from Refusal Prefix via A Little Humor,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41148,41148_Differentiated-Directional-Intervention-A-Framework-for-Evading-LLM-Safety-Alignment.pdf,AILLM-Safety/41148_Differentiated-Directional-Intervention-A-Framework-for-Evading-LLM-Safety-Alignment.pdf,AILLM-Safety,pdf,717663,8286b8ac45b57459261ca63cd6d3ec95ed0d0ab8f0c73e17821ab935abe97485,Differentiated Directional Intervention: A Framework for Evading LLM Safety Alignment,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41152,41152_Value-Aligned-Prompt-Moderation-via-Zero-Shot-Agentic-Rewriting-for-Safe-Image-Generation.pdf,AILLM-Safety/41152_Value-Aligned-Prompt-Moderation-via-Zero-Shot-Agentic-Rewriting-for-Safe-Image-Generation.pdf,AILLM-Safety,pdf,2165745,8de2881be95ef6222a0b439ccf850f303af822f3f5e29d3e65a683cc956c10e1,Value-Aligned Prompt Moderation via Zero-Shot Agentic Rewriting for Safe Image Generation (VALOR),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41238,41238_Adversarial-Generation-and-Collaborative-Evolution-of-Safety-Critical-Scenarios-for-Autono.pdf,AILLM-Safety/41238_Adversarial-Generation-and-Collaborative-Evolution-of-Safety-Critical-Scenarios-for-Autono.pdf,AILLM-Safety,pdf,2436778,96a07e762124eb3002bb08dd9a69f0b22915f3c66348cd0d3de1adaa7157afb6,Adversarial Generation and Collaborative Evolution of Safety-Critical Scenarios for Autonomous Vehicles (ScenGE),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41468,41468_InfrastructureSentinel-Policy-Enforced-Guardrails-for-Secure-MCP-driven-Infrastructure-Age.pdf,AILLM-Safety/41468_InfrastructureSentinel-Policy-Enforced-Guardrails-for-Secure-MCP-driven-Infrastructure-Age.pdf,AILLM-Safety,pdf,1327590,d7bf031b23650643d3772069bd1d3058a1e7c8e4fc38baf7e590aa34923a62dd,InfrastructureSentinel: Policy Enforced Guardrails for Secure MCP-driven Infrastructure Agents,,2026,AAAI-26,,,,True,True,7,ok,high,,,card-present,
A41498,41498_A-Guardrail-Framework-for-Sensitive-Financial-Information-Protection-A-Taxonomy-Driven-App.pdf,AILLM-Safety/41498_A-Guardrail-Framework-for-Sensitive-Financial-Information-Protection-A-Taxonomy-Driven-App.pdf,AILLM-Safety,pdf,459045,e1cd40d68a1962dd98c7deb9b766cd2181987df97ef3fe02bd0641a8186af26b,A Guardrail Framework for Sensitive Financial Information Protection: A Taxonomy-Driven Approach,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A41517,41517_Beyond-Prompting-AI-Safety-Education-in-the-Generative-AI-Era.pdf,AILLM-Safety/41517_Beyond-Prompting-AI-Safety-Education-in-the-Generative-AI-Era.pdf,AILLM-Safety,pdf,119454,678f8ba7deaa35697c31edecd160b8c75cc63d4e770df1d1068bd4afbfdf0151,Beyond Prompting: AI Safety Education in the Generative AI Era,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A42191,42191_Always-Refuse-Steering-LLMs-Against-Jailbreaks-with-Contrastive-Activations-Student-Abstra.pdf,AILLM-Safety/42191_Always-Refuse-Steering-LLMs-Against-Jailbreaks-with-Contrastive-Activations-Student-Abstra.pdf,AILLM-Safety,pdf,426241,7370bffe4670672b4bedd5d7862b020d9a0381773eceb38c6ee2dff1f6a785e5,Always Refuse: Steering LLMs Against Jailbreaks with Contrastive Activations (Student Abstract),,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A42273,42273_Distractor-Based-Jailbreaking-Attacks-in-Language-Models-and-Associated-Changes-in-Chain-o.pdf,AILLM-Safety/42273_Distractor-Based-Jailbreaking-Attacks-in-Language-Models-and-Associated-Changes-in-Chain-o.pdf,AILLM-Safety,pdf,303619,7a98474ff7b10d3309e3d74a4fbc55ec389ee9320e89ab3a4f8348aa8eea5c7d,Distractor-Based Jailbreaking Attacks in Language Models and Associated Changes in Chain-of-Thought Content (Student Abstract),,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A36961,36961_Modulation-Based-Backdoors-Leveraging-Amplitude-and-Frequency-Patterns-to-Attack-Speaker-R.pdf,Adversarial-ML-Attacks/36961_Modulation-Based-Backdoors-Leveraging-Amplitude-and-Frequency-Patterns-to-Attack-Speaker-R.pdf,Adversarial-ML-Attacks,pdf,309790,792d14050287f9eacd5959811c407b5cba95c4ff1131a44a05e41341feafd9bb,Modulation-Based Backdoors: Leveraging Amplitude and Frequency Patterns to Attack Speaker Recognition,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36964,36964_Transferable-Backdoor-Attacks-for-Code-Models-via-Sharpness-Aware-Adversarial-Perturbation.pdf,Adversarial-ML-Attacks/36964_Transferable-Backdoor-Attacks-for-Code-Models-via-Sharpness-Aware-Adversarial-Perturbation.pdf,Adversarial-ML-Attacks,pdf,6462272,5dc7ec468778c6fd5dc2fab9af445198a96bc8b8f2fdf4c9c48ff5696d96ad1b,Transferable Backdoor Attacks for Code Models via Sharpness-Aware Adversarial Perturbation (STAB),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A36999,36999_Transferable-Hypergraph-Attack-via-Injecting-Nodes-into-Pivotal-Hyperedges.pdf,Adversarial-ML-Attacks/36999_Transferable-Hypergraph-Attack-via-Injecting-Nodes-into-Pivotal-Hyperedges.pdf,Adversarial-ML-Attacks,pdf,1075655,82b0d09f8d821371917d370d2c9170b39da05108f320b7d5d0346e96d3e28a76,Transferable Hypergraph Attack via Injecting Nodes into Pivotal Hyperedges (TH-Attack),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37010,37010_Uncovering-and-Mitigating-Destructive-Multi-Embedding-Attacks-in-Deepfake-Proactive-Forens.pdf,Adversarial-ML-Attacks/37010_Uncovering-and-Mitigating-Destructive-Multi-Embedding-Attacks-in-Deepfake-Proactive-Forens.pdf,Adversarial-ML-Attacks,pdf,1451469,1438d2acbb2e252b46f07f1b54b0025f70ee70d0110d223ceb2bf32fbd2381c2,Uncovering and Mitigating Destructive Multi-Embedding Attacks in Deepfake Proactive Forensics,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37015,37015_Stochastic-Universal-Adversarial-Perturbations-with-Fixed-Optimization-Constraint-and-Ensu.pdf,Adversarial-ML-Attacks/37015_Stochastic-Universal-Adversarial-Perturbations-with-Fixed-Optimization-Constraint-and-Ensu.pdf,Adversarial-ML-Attacks,pdf,170703,9dfe87307bb9fe4f87373eaa2838ebaca30c01cb0a618356d82cbb860f9eab5a,Stochastic Universal Adversarial Perturbations with Fixed Optimization Constraint and Ensured High-probability Transferability,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37082,37082_CP-FREEZER-Latency-Attacks-Against-Vehicular-Cooperative-Perception.pdf,Adversarial-ML-Attacks/37082_CP-FREEZER-Latency-Attacks-Against-Vehicular-Cooperative-Perception.pdf,Adversarial-ML-Attacks,pdf,406633,1c5cceff3e6ef663a5ec4d4ef869f0ed870bb8a3a06418d02905a3f5a954774a,CP-FREEZER: Latency Attacks Against Vehicular Cooperative Perception,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37116,37116_An-LLM-based-Quantitative-Framework-for-Evaluating-High-Stealthy-Backdoor-Risks-in-OSS-Sup.pdf,Adversarial-ML-Attacks/37116_An-LLM-based-Quantitative-Framework-for-Evaluating-High-Stealthy-Backdoor-Risks-in-OSS-Sup.pdf,Adversarial-ML-Attacks,pdf,1257819,93361f25dd8e9ae3f98491b172fedff266bd28c634a3ad9a721bbf68fa29f8a4,An LLM-based Quantitative Framework for Evaluating High-Stealthy Backdoor Risks in OSS Supply Chains,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A37117,37117_Authority-Backdoor-A-Certifiable-Backdoor-Mechanism-for-Authoring-DNNs.pdf,Adversarial-ML-Attacks/37117_Authority-Backdoor-A-Certifiable-Backdoor-Mechanism-for-Authoring-DNNs.pdf,Adversarial-ML-Attacks,pdf,999180,0dc54ae78cec96c0760335129b737515be9cf8a37f6ca6885f2bfee8319a2c70,Authority Backdoor: A Certifiable Backdoor Mechanism for Authoring DNNs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37118,37118_HogVul-Black-box-Adversarial-Code-Generation-Framework-Against-LM-based-Vulnerability-Dete.pdf,Adversarial-ML-Attacks/37118_HogVul-Black-box-Adversarial-Code-Generation-Framework-Against-LM-based-Vulnerability-Dete.pdf,Adversarial-ML-Attacks,pdf,1152594,4c522cfd7267084ed0e807020cf869c135a16e876fc708bca41bbb11c1723855,HogVul: Black-box Adversarial Code Generation Framework Against LM-based Vulnerability Detectors,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37119,37119_Poisoned-Distillation-Injecting-Backdoors-into-Distilled-Datasets-Without-Raw-Data-Access.pdf,Adversarial-ML-Attacks/37119_Poisoned-Distillation-Injecting-Backdoors-into-Distilled-Datasets-Without-Raw-Data-Access.pdf,Adversarial-ML-Attacks,pdf,1519790,34640f92d8f5f67d4507de47b38072808c19e908f48de39e158071376256105f,Poisoned Distillation: Injecting Backdoors into Distilled Datasets Without Raw Data Access,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37140,37140_IO-RAE-Information-Obfuscation-Reversible-Adversarial-Example-for-Audio-Privacy-Protection.pdf,Adversarial-ML-Attacks/37140_IO-RAE-Information-Obfuscation-Reversible-Adversarial-Example-for-Audio-Privacy-Protection.pdf,Adversarial-ML-Attacks,pdf,870203,a8a7785e9bf36dff8af8a867962379cf34f5cfe6dfafbf035724d1df883da79a,IO-RAE: Information-Obfuscation Reversible Adversarial Example for Audio Privacy Protection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37141,37141_DIFT-Protecting-Contrastive-Learning-Against-Data-Poisoning-Backdoor-Attacks.pdf,Adversarial-ML-Attacks/37141_DIFT-Protecting-Contrastive-Learning-Against-Data-Poisoning-Backdoor-Attacks.pdf,Adversarial-ML-Attacks,pdf,1260738,e2badf3b4ace31875c832414cfc23bc40a1601faef8147b8e3bfbc26f35b5f6e,DIFT: Protecting Contrastive Learning Against Data Poisoning Backdoor Attacks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37272,37272_UniABG-Unified-Adversarial-View-Bridging-and-Graph-Correspondence-for-Unsupervised-Cross-V.pdf,Adversarial-ML-Attacks/37272_UniABG-Unified-Adversarial-View-Bridging-and-Graph-Correspondence-for-Unsupervised-Cross-V.pdf,Adversarial-ML-Attacks,pdf,2616281,cd391418ead6399a665440e107d6a0396b8072236536767be80b7e8a47eb797e,UniABG: Unified Adversarial View Bridging and Graph Correspondence for Unsupervised Cross-View Geo-Localization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37318,37318_Phased-One-Step-Adversarial-Equilibrium-for-Video-Diffusion-Models.pdf,Adversarial-ML-Attacks/37318_Phased-One-Step-Adversarial-Equilibrium-for-Video-Diffusion-Models.pdf,Adversarial-ML-Attacks,pdf,7641949,663dfca10214b4e2aa8f945f1a79ff7334e58375ee2e09f44553e6a7a30d1876,Phased One-Step Adversarial Equilibrium for Video Diffusion Models (V-PAE),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37349,37349_Clean-Label-Physical-Backdoor-Attacks-with-Data-Distillation.pdf,Adversarial-ML-Attacks/37349_Clean-Label-Physical-Backdoor-Attacks-with-Data-Distillation.pdf,Adversarial-ML-Attacks,pdf,7536547,8e8ba7f279d342006b89d13728ac0f9ad004eaf85b0363203ffe2952ec9375cd,Clean-Label Physical Backdoor Attacks with Data Distillation (CLPBA),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37388,37388_Unveiling-the-Fragility-of-Vision-Language-Models-Multi-Modal-Adversarial-Synergy-via-Text.pdf,Adversarial-ML-Attacks/37388_Unveiling-the-Fragility-of-Vision-Language-Models-Multi-Modal-Adversarial-Synergy-via-Text.pdf,Adversarial-ML-Attacks,pdf,6694648,c5c2a3852090c15ccc9f7738183ee488fb80ab3b9f99d9839f1e3606cf1f8f42,Unveiling the Fragility of Vision-Language Models: Multi-Modal Adversarial Synergy via Texture-Constrained Perturbations and Cross-Modal Optimization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37389,37389_Disentangling-Adversarial-Prompts-A-Semantic-Graph-Defense-for-Robust-LLM-Security.pdf,Adversarial-ML-Attacks/37389_Disentangling-Adversarial-Prompts-A-Semantic-Graph-Defense-for-Robust-LLM-Security.pdf,Adversarial-ML-Attacks,pdf,2984587,917c531911e15ef50f2555d903e9257483951e7d0b7307af369282c054f25aaf,Disentangling Adversarial Prompts: A Semantic-Graph Defense for Robust LLM Security,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37396,37396_Stabilizing-Cross-Modal-Bidirectional-Attribution-Few-Shot-Adversarial-Prompt-Tuning-for-R.pdf,Adversarial-ML-Attacks/37396_Stabilizing-Cross-Modal-Bidirectional-Attribution-Few-Shot-Adversarial-Prompt-Tuning-for-R.pdf,Adversarial-ML-Attacks,pdf,1552354,7e2bd501a0251edb294ea49303468d42fea8e18c01d966b20a3c3a3329b5baa4,Stabilizing Cross-Modal Bidirectional Attribution: Few-Shot Adversarial Prompt Tuning for Robust Vision-Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37420,37420_Transferability-of-Adversarial-Attacks-in-Video-based-MLLMs-A-Cross-modal-Image-to-Video-A.pdf,Adversarial-ML-Attacks/37420_Transferability-of-Adversarial-Attacks-in-Video-based-MLLMs-A-Cross-modal-Image-to-Video-A.pdf,Adversarial-ML-Attacks,pdf,661931,79a025ab0177f5bfc982c9b31a00909b8952c9858c1fbe29e7c98544cff8a2e4,Transferability of Adversarial Attacks in Video-based MLLMs: A Cross-modal Image-to-Video Approach,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37426,37426_ROVER-Robust-Generative-Continual-Identity-Unlearning-Against-Relearning-Attacks.pdf,Adversarial-ML-Attacks/37426_ROVER-Robust-Generative-Continual-Identity-Unlearning-Against-Relearning-Attacks.pdf,Adversarial-ML-Attacks,pdf,15087386,8484735a6994c54f224f9d65989944fe14a65901e96deea909bfdeade6e717fc,ROVER: Robust Generative Continual Identity Unlearning Against Relearning Attacks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37436,37436_Text-Guided-Gradient-Refinement-Resolving-Multimodal-Gradient-Conflicts-to-Boost-Adversari.pdf,Adversarial-ML-Attacks/37436_Text-Guided-Gradient-Refinement-Resolving-Multimodal-Gradient-Conflicts-to-Boost-Adversari.pdf,Adversarial-ML-Attacks,pdf,3409719,e12aa60b113b5d139fc8c0e9d63189b86cb28eda185431bd7ec917ef76095ee1,Text-Guided Gradient Refinement: Resolving Multimodal Gradient Conflicts to Boost Adversarial Attacks on Vision-Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37442,37442_LAMP-Learning-Universal-Adversarial-Perturbations-for-Multi-Image-Tasks-via-Pre-trained-Mo.pdf,Adversarial-ML-Attacks/37442_LAMP-Learning-Universal-Adversarial-Perturbations-for-Multi-Image-Tasks-via-Pre-trained-Mo.pdf,Adversarial-ML-Attacks,pdf,744259,76322fed437d956469659cf83667ca4aa01d16e6409075dee9283d9279bf8541,LAMP: Learning Universal Adversarial Perturbations for Multi-Image Tasks via Pre-trained Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37474,37474_False-Positives-Matter-Multidimensional-Localization-Evaluation-and-Training-Free-Explaina.pdf,Adversarial-ML-Attacks/37474_False-Positives-Matter-Multidimensional-Localization-Evaluation-and-Training-Free-Explaina.pdf,Adversarial-ML-Attacks,pdf,2137172,4d6e17c426d6935e9911099def4b1e62a53ae7f0d81ddb77c385ac65155f38a1,False Positives Matter: Multidimensional Localization Evaluation and Training-Free Explainable Adversarial Patch Defense,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37479,37479_Timestep-Compressed-Attack-on-Spiking-Neural-Networks-Through-Timestep-Level-Backpropagati.pdf,Adversarial-ML-Attacks/37479_Timestep-Compressed-Attack-on-Spiking-Neural-Networks-Through-Timestep-Level-Backpropagati.pdf,Adversarial-ML-Attacks,pdf,496365,9b33bc2a7076a93279b19b154947394dad6e2c2a89fc659cbba729f8d64effa6,Timestep-Compressed Attack on Spiking Neural Networks Through Timestep-Level Backpropagation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37488,37488_Toward-the-Frontiers-of-Reliable-Diffusion-Sampling-via-Adversarial-Sinkhorn-Attention-Gui.pdf,Adversarial-ML-Attacks/37488_Toward-the-Frontiers-of-Reliable-Diffusion-Sampling-via-Adversarial-Sinkhorn-Attention-Gui.pdf,Adversarial-ML-Attacks,pdf,9101004,9041d20fbf8ceedfb36b29c91bb82d55ccdc4b4e51530644e5086528246dfd06,Toward the Frontiers of Reliable Diffusion Sampling via Adversarial Sinkhorn Attention Guidance,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37615,37615_OTI-A-Model-free-and-Visually-Interpretable-Measure-of-Image-Attackability.pdf,Adversarial-ML-Attacks/37615_OTI-A-Model-free-and-Visually-Interpretable-Measure-of-Image-Attackability.pdf,Adversarial-ML-Attacks,pdf,4698419,f78558214c6d1adf2523892766cd5e134785cc1cdef93ae0ad40670bece283cb,OTI: A Model-Free and Visually Interpretable Measure of Image Attackability,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37647,37647_Spatial-Spectral-Homogeneous-Attacks-on-Physical-World-Large-Vision-Language-Models.pdf,Adversarial-ML-Attacks/37647_Spatial-Spectral-Homogeneous-Attacks-on-Physical-World-Large-Vision-Language-Models.pdf,Adversarial-ML-Attacks,pdf,2177516,e08fae9156dd0860b356b7c293b502aeef870395811b1bcf222cc79bde24c80d,Spatial-Spectral Homogeneous Attacks on Physical-World Large Vision-Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37651,37651_Rethinking-Target-Label-Conditioning-in-Adversarial-Attacks-A-2D-Tensor-Guided-Generative.pdf,Adversarial-ML-Attacks/37651_Rethinking-Target-Label-Conditioning-in-Adversarial-Attacks-A-2D-Tensor-Guided-Generative.pdf,Adversarial-ML-Attacks,pdf,1264916,692b7a7804910c08e76d29e1a071e8c9d5249cfaa9426244c2862aab45d0b383,Rethinking Target Label Conditioning in Adversarial Attacks: A 2D Tensor-Guided Generative Approach,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37664,37664_Improving-Sustainability-of-Adversarial-Examples-in-Class-Incremental-Learning.pdf,Adversarial-ML-Attacks/37664_Improving-Sustainability-of-Adversarial-Examples-in-Class-Incremental-Learning.pdf,Adversarial-ML-Attacks,pdf,9445422,009daee25a3a0bde812f1b84a1a2b0c66bf6a974d5bb56a65fb5ca435e24b28a,Improving Sustainability of Adversarial Examples in Class-Incremental Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37695,37695_From-Pretrain-to-Pain-Adversarial-Vulnerability-of-Video-Foundation-Models-Without-Task-Kn.pdf,Adversarial-ML-Attacks/37695_From-Pretrain-to-Pain-Adversarial-Vulnerability-of-Video-Foundation-Models-Without-Task-Kn.pdf,Adversarial-ML-Attacks,pdf,640180,7ec14a01fadfb92a6e151a0125d0cd2c78e331f12056d8520d8a926b56dd00ef,From Pretrain to Pain: Adversarial Vulnerability of Video Foundation Models Without Task Knowledge,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37716,37716_CertMask-Certifiable-Defense-Against-Adversarial-Patches-via-Theoretically-Optimal-Mask-Co.pdf,Adversarial-ML-Attacks/37716_CertMask-Certifiable-Defense-Against-Adversarial-Patches-via-Theoretically-Optimal-Mask-Co.pdf,Adversarial-ML-Attacks,pdf,560751,59f9557c911b63b16d4a6ae47ba0d33d386527cc7b4ccb2d3dc024b21ea44b26,CertMask: Certifiable Defense Against Adversarial Patches via Theoretically Optimal Mask Coverage,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37770,37770_LORETTA-A-Low-Resource-Framework-to-Poison-Continuous-Time-Dynamic-Graphs.pdf,Adversarial-ML-Attacks/37770_LORETTA-A-Low-Resource-Framework-to-Poison-Continuous-Time-Dynamic-Graphs.pdf,Adversarial-ML-Attacks,pdf,488177,e6ea757f3457ee1167509600704bb038150aa51968ab4aea73d50050c8d0dd8c,LoReTTA: A Low Resource Framework to Poison Continuous Time Dynamic Graphs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37792,37792_Fractured-Glass-Failing-Cameras-Simulating-Physics-Based-Adversarial-Samples-for-Autonomou.pdf,Adversarial-ML-Attacks/37792_Fractured-Glass-Failing-Cameras-Simulating-Physics-Based-Adversarial-Samples-for-Autonomou.pdf,Adversarial-ML-Attacks,pdf,3247998,ec2d6ff297d24c858de0518f47eb76e38c3ad76dbf303db7ec083d2ab80d08eb,"Fractured Glass, Failing Cameras: Simulating Physics-Based Adversarial Samples for Autonomous Driving Systems",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37903,37903_Less-Is-More-Sparse-and-Cooperative-Perturbation-for-Point-Cloud-Attacks.pdf,Adversarial-ML-Attacks/37903_Less-Is-More-Sparse-and-Cooperative-Perturbation-for-Point-Cloud-Attacks.pdf,Adversarial-ML-Attacks,pdf,11797314,096bf7043c53994a837374fa57e381c3952bd6bd5c0025d5425f0e1693739d38,Less Is More: Sparse and Cooperative Perturbation for Point Cloud Attacks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37912,37912_Prompting-Adversarial-Transferability-via-Path-Flatness-Attack.pdf,Adversarial-ML-Attacks/37912_Prompting-Adversarial-Transferability-via-Path-Flatness-Attack.pdf,Adversarial-ML-Attacks,pdf,1019512,6c10154292977067ce70ce6bbb584ece128218ff023fa231cc9e1e8b8bed7db2,Prompting Adversarial Transferability via Path Flatness Attack,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37955,37955_Invisible-Triggers-Visible-Threats-Road-Style-Adversarial-Creation-Attack-for-Visual-3D-De.pdf,Adversarial-ML-Attacks/37955_Invisible-Triggers-Visible-Threats-Road-Style-Adversarial-Creation-Attack-for-Visual-3D-De.pdf,Adversarial-ML-Attacks,pdf,2502533,98379dfaa61862c87499f35eaff0b561304df1e04f3d16e891415f58fcb920dd,"Invisible Triggers, Visible Threats! Road-Style Adversarial Creation Attack for Visual 3D Detection in Autonomous Driving",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37967,37967_Adversarial-Fair-Incomplete-Multi-View-Clustering.pdf,Adversarial-ML-Attacks/37967_Adversarial-Fair-Incomplete-Multi-View-Clustering.pdf,Adversarial-ML-Attacks,pdf,1809256,d239974d6a1a64853ca4eda4e2095417e3e71095537e60a64cdcf6d6ad5dfba0,Adversarial Fair Incomplete Multi-View Clustering,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
